BSPlotNumber,Species,basal_area,I,plotID,spID
BS232,UMCA,0.008654302362476482,1,78,26
BS232,UMCA,0.014652388136342795,1,78,26
BS232,UMCA,0.0021504201713822137,1,78,26
BS232,UMCA,0.0028619909074203017,1,78,26
BS232,UMCA,0.019674223993106078,1,78,26
BS232,UMCA,0.01748610470988079,1,78,26
BS232,UMCA,0.08261132041879721,1,78,26
BS232,QUKE,0.11823698111050544,0,78,18
BS232,UMCA,0.008582045731443918,1,78,26
BS232,UMCA,0.005295939815788994,1,78,26
BS232,UMCA,0.004211304952137117,1,78,26
BS232,UMCA,0.001298263164095982,1,78,26
BS232,UMCA,0.002934247538452867,1,78,26
BS232,UMCA,2.835287369864788e-4,1,78,26
BS232,UMCA,2.269800692218625e-4,1,78,26
BS232,UMCA,0.003002577178668445,1,78,26
BS232,LIDE,0.003974114706791088,1,78,10
BS232,UMCA,0.013844213426206821,1,78,26
BS232,UMCA,0.03889448784776844,1,78,26
BS232,UMCA,0.009723229262860409,1,78,26
BS232,UMCA,5.733406592801372e-4,1,78,26
BS232,LIDE,5.057964172279567e-4,1,78,10
BS232,UMCA,0.005782886677095411,1,78,26
BS232,UMCA,0.002426880324898115,1,78,26
BS232,UMCA,0.003198926719517807,1,78,26
BS233,UMCA,0.1832247521408273,0,79,26
BS233,UMCA,0.1342292585136043,0,79,26
BS233,UMCA,2.0106192982974677e-4,0,79,26
BS233,UMCA,0.005410607947645023,0,79,26
BS233,QUAG,0.04147609161085586,0,79,16
BS233,UMCA,0.015836768566746148,0,79,26
BS233,QUAG,0.06514406526483796,1,79,16
BS233,UMCA,0.06512600110707979,0,79,26
BS233,UMCA,0.018944589099309846,0,79,26
BS233,QUAG,0.16619025137490004,0,79,16
BS233,QUAG,0.12692348479768126,0,79,16
BS233,UMCA,0.07019888784446393,0,79,26
BS233,ACMA,0.1465741468458854,0,79,1
BS233,UMCA,0.02138246499849553,0,79,26
BS233,ARME,0.3138678826403588,0,79,4
BS233,UMCA,0.07210661998335634,0,79,26
BS233,UMCA,0.1765873522619555,0,79,26
BS233,QUAG,0.1832247521408273,1,79,16
BS233,UMCA,0.13765437990418056,0,79,26
BS233,QUAG,0.21647536878642168,0,79,16
BS233,UMCA,0.0016619025137490002,0,79,26
BS233,UMCA,0.02955924527762636,0,79,26
BS233,UMCA,5.725552611167399e-4,0,79,26
BS234,LIDE,6.644468462342412e-4,0,80,10
BS234,LIDE,0.001809557368467721,1,80,10
BS234,LIDE,3.8013271108436504e-4,0,80,10
BS234,LIDE,2.0106192982974677e-4,0,80,10
BS234,LIDE,0.0011066260122270044,1,80,10
BS234,QUAG,0.1333166258477365,0,80,16
BS234,LIDE,0.016267166760287947,0,80,10
BS234,LIDE,0.0032444798129948587,0,80,10
BS234,LIDE,3.8013271108436504e-4,0,80,10
BS234,LIDE,7.453428570641785e-4,1,80,10
BS234,LIDE,8.340928495280901e-4,0,80,10
BS234,LIDE,0.06069871166000839,1,80,10
BS234,LIDE,7.107853378746907e-4,1,80,10
BS234,LIDE,0.0017859954235657975,0,80,10
BS234,LIDE,3.141592653589793e-4,0,80,10
BS234,LIDE,3.055198855616073e-4,0,80,10
BS234,ACMA,0.3473227028084365,0,80,1
BS234,LIDE,0.001355597230023996,1,80,10
BS234,LIDE,0.001433351648200343,1,80,10
BS234,LIDE,3.141592653589793e-4,0,80,10
BS234,LIDE,1.7671458676442585e-4,0,80,10
BS234,LIDE,3.534291735288517e-4,1,80,10
BS234,LIDE,7.068583470577034e-4,0,80,10
BS234,LIDE,1.735729941108361e-4,0,80,10
BS234,LIDE,0.00148047553800419,0,80,10
BS234,UMCA,0.002592599337374977,1,80,26
BS234,LIDE,1.7671458676442585e-4,1,80,10
BS234,LIDE,6.448118921493051e-4,1,80,10
BS234,LIDE,9.299114254625786e-4,0,80,10
BS234,LIDE,7.822565707438585e-4,1,80,10
BS234,LIDE,9.903870840441823e-4,0,80,10
BS234,LIDE,9.0792027688745e-4,1,80,10
BS234,LIDE,0.004433572632378596,0,80,10
BS234,LIDE,0.0038625881675886506,1,80,10
BS234,LIDE,0.004649557127312893,0,80,10
BS234,LIDE,9.503317777109126e-5,1,80,10
BS234,LIDE,9.621127501618741e-4,1,80,10
BS234,UMCA,0.002564325003492669,1,80,26
BS236,UMCA,6.283185307179586e-4,1,81,26
BS236,QUAG,0.08611105463489624,0,81,16
BS236,UMCA,0.002671139153714722,1,81,26
BS236,UMCA,0.2097091636087527,1,81,26
BS236,UMCA,0.061576001408523345,0,81,26
BS236,QUAG,0.29079366999790524,1,81,16
BS236,UMCA,0.014957122623741007,1,81,26
BS236,UMCA,3.141592653589793e-4,1,81,26
BS236,UMCA,8.042477193189871e-4,1,81,26
BS236,UMCA,0.040159764289001726,1,81,26
BS236,UMCA,0.026456137134043045,0,81,26
BS236,UMCA,0.0037392806559352516,1,81,26
BS236,UMCA,0.020867243803306804,1,81,26
BS236,UMCA,6.157521601035993e-4,0,81,26
BS236,UMCA,0.006290253890650163,0,81,26
BS236,UMCA,0.09511485918008455,1,81,26
BS236,UMCA,0.15240729900543828,1,81,26
BS236,UMCA,5.725552611167399e-4,1,81,26
BS236,UMCA,0.015393804002589986,1,81,26
BS236,UMCA,0.0063617251235193305,1,81,26
BS236,TODI,1.1309733552923256e-4,0,81,25
BS236,QUAG,0.22061834409834324,1,81,16
BS236,LIDE,3.141592653589793e-4,1,81,10
BS236,UMCA,0.03909790597208837,1,81,26
BS236,UMCA,7.853981633974483e-5,0,81,26
BS236,LAVE,7.853981633974483e-5,0,81,9
BS239,SESE,1.3150989591265698,0,82,24
BS239,SESE,0.3629717612141308,0,82,24
BS239,SESE,0.3237128486185459,0,82,24
BS239,SESE,1.838229113820708,0,82,24
BS239,UMCA,0.0038963602886147412,1,82,26
BS239,SESE,0.031730871199420314,0,82,24
BS239,SESE,0.13202543126711105,0,82,24
BS239,SESE,0.18857409903172734,0,82,24
BS239,SESE,3.8013271108436504e-4,0,82,24
BS239,SESE,0.4536459791783661,0,82,24
BS239,SESE,1.9309987740848882,0,82,24
BS239,UMCA,0.006939778171779854,1,82,26
BS239,SESE,1.5328615955027998,0,82,24
BS239,SESE,0.047529155256159986,0,82,24
BS239,UMCA,0.037018957033575335,1,82,26
BS239,UMCA,0.11884723548346526,1,82,26
BS239,UMCA,0.003657599246941916,1,82,26
BS239,UMCA,0.250615056152982,1,82,26
BS239,SESE,2.462415664801033,0,82,24
BS239,LIDE,8.050331174823845e-4,1,82,10
BS239,UMCA,0.01628758711253628,1,82,26
BS240,LIDE,0.01743662462558675,0,83,10
BS240,LIDE,0.015797498658576277,0,83,10
BS240,LIDE,0.07859557960934606,0,83,10
BS240,LIDE,1.5393804002589983e-4,0,83,10
BS240,SESE,0.5734529712175029,0,83,24
BS240,SESE,0.14387237716379814,0,83,24
BS240,SESE,0.005410607947645023,0,83,24
BS240,LIDE,0.011162864096367933,0,83,10
BS240,SESE,0.057319928761072565,0,83,24
BS240,SESE,0.0022902210444669595,0,83,24
BS240,SESE,0.002375829444277281,0,83,24
BS240,SESE,0.013283439137541044,0,83,24
BS240,SESE,4.908738521234052e-4,0,83,24
BS240,SESE,0.03817820472274996,0,83,24
BS240,SESE,0.002042820622996763,0,83,24
BS240,SESE,0.007116492758544279,0,83,24
BS240,SESE,0.3065738898968867,0,83,24
BS240,SESE,0.0018700330270493243,0,83,24
BS240,QUPA,0.004185386812745002,0,83,20
BS240,SESE,0.26851663649130003,0,83,24
BS240,SESE,6.157521601035993e-4,0,83,24
BS240,SESE,2.544690049407733e-4,0,83,24
BS240,SESE,0.0028274333882308137,0,83,24
BS240,SESE,0.027800738789779476,0,83,24
BS240,LIDE,0.06766048098036337,1,83,10
BS240,QUPA,0.03732526231730033,0,83,20
BS240,QUPA,0.01790786352362522,0,83,20
BS240,QUPA,0.014957122623741007,0,83,20
BS240,QUPA,0.02940609263576386,0,83,20
BS240,QUPA,0.01790786352362522,0,83,20
BS240,QUCH,0.018145839167134643,0,83,17
BS240,QUPA,0.030790749597833563,0,83,20
BS240,QUPA,0.0075429639612690945,0,83,20
BS240,QUPA,0.03268512996794821,0,83,20
BS240,LIDE,4.908738521234052e-4,0,83,10
BS240,QUPA,0.02350618163232223,1,83,20
BS240,ARME,0.010568317686676064,0,83,4
BS240,ARME,0.029864765163187968,0,83,4
BS240,QUPA,0.0022902210444669595,0,83,20
BS240,QUPA,0.01790786352362522,0,83,20
BS240,UMCA,0.005182057082096364,1,83,26
BS240,QUPA,0.0063617251235193305,0,83,20
BS240,QUPA,0.04027521781902114,0,83,20
BS240,UMCA,0.036480959291648074,1,83,26
BS240,ARME,0.054739110396148545,0,83,4
BS240,QUPA,0.00738981131940659,0,83,20
BS240,ARME,0.08297731596294043,0,83,4
BS240,QUPA,0.0036316811075498,0,83,20
BS240,LIDE,0.032047386659269476,0,83,10
BS240,LIDE,0.004071504079052372,0,83,10
BS240,LIDE,0.0084948665353068,0,83,10
BS240,LIDE,0.0012566370614359172,0,83,10
BS241,SESE,0.3237128486185459,0,84,24
BS241,LIDE,0.03212671187377262,1,84,10
BS241,LIDE,4.272566008882119e-4,0,84,10
BS241,LIDE,0.023854898416870697,0,84,10
BS241,SESE,0.10178760197630929,0,84,24
BS241,SESE,2.269800692218625e-4,0,84,24
BS241,SESE,1.3590922518511144,0,84,24
BS241,LIDE,7.068583470577034e-4,0,84,10
BS241,LIDE,0.18934457463002022,0,84,10
BS241,LIDE,0.005410607947645023,0,84,10
BS241,LIDE,0.006542366701100745,0,84,10
BS241,LIDE,0.0028981192229365843,0,84,10
BS241,LIDE,0.0018857409903172736,1,84,10
BS241,LIDE,0.184682451132093,0,84,10
BS241,LIDE,0.20361054686997151,1,84,10
BS241,SESE,0.2669481963589953,0,84,24
BS241,ACMA,0.13920475587872713,0,84,1
BS241,SESE,0.006479534848028949,0,84,24
BS241,SESE,0.33285252704600193,0,84,24
BS241,LIDE,0.15383201127384122,1,84,10
BS241,LIDE,6.60519855417254e-4,0,84,10
BS241,LIDE,7.068583470577034e-4,0,84,10
BS241,LIDE,2.0106192982974677e-4,0,84,10
BS241,ACMA,0.12692034320502765,0,84,1
BS241,LIDE,0.07892387604164618,0,84,10
BS241,LIDE,0.0013422454612462393,0,84,10
BS241,LIDE,0.0016367697725202823,0,84,10
BS241,LIDE,4.0212385965949355e-4,0,84,10
BS241,LIDE,3.141592653589793e-4,0,84,10
BS241,LIDE,4.908738521234052e-4,0,84,10
BS242,SESE,1.7895297153010858,0,85,24
BS242,LIDE,9.621127501618741e-4,0,85,10
BS242,SESE,1.7206895662792996,0,85,24
BS242,SESE,0.0014529866022852792,0,85,24
BS242,LIDE,1.7671458676442585e-4,1,85,10
BS242,LIDE,1.7671458676442585e-4,0,85,10
BS242,LIDE,0.0053862606045797,1,85,10
BS242,LIDE,0.0011341149479459152,1,85,10
BS242,LIDE,9.613273519984767e-4,1,85,10
BS242,SESE,0.0011199777810047614,0,85,24
BS242,LIDE,0.17435289448708974,1,85,10
BS242,LIDE,2.544690049407733e-4,1,85,10
BS242,LIDE,0.2709466584088517,1,85,10
BS242,LIDE,7.547676350249479e-4,1,85,10
BS242,LIDE,0.004161824867843079,1,85,10
BS242,LIDE,0.5542900414287687,1,85,10
BS245,QUAG,0.6404207310177499,0,86,16
BS245,QUAG,0.13854423602330987,0,86,16
BS245,QUAG,0.10122290069682653,0,86,16
BS245,QUAG,0.0804247719318987,0,86,16
BS245,QUAG,0.2865258163780035,0,86,16
BS245,QUAG,0.020611989400202632,0,86,16
BS245,QUAG,0.03835963169849478,0,86,16
BS245,QUAG,0.1728519985968372,0,86,16
BS245,QUAG,0.028055207794720247,0,86,16
BS245,ARME,2.717477645355171e-4,0,86,4
BS245,QUAG,0.033006357816777764,0,86,16
BS245,QUAG,3.094468763785946e-4,0,86,16
BS245,QUAG,0.0660519855417254,0,86,16
BS245,QUAG,0.10694059932635994,0,86,16
BS245,QUAG,0.09079202768874502,0,86,16
BS245,QUAG,0.05432520556403811,0,86,16
BS245,QUAG,0.22817465982839008,0,86,16
BS245,QUAG,0.16259705477735673,0,86,16
BS245,QUAG,0.042638480892684065,0,86,16
BS245,HEAR,0.0038484510006474965,0,86,8
BS245,QUAG,0.1281895466370779,0,86,16
BS245,QUAG,0.22145165154970792,0,86,16
BS245,QUAG,0.12882493375126647,0,86,16
BS245,QUAG,0.029255296188391556,0,86,16
BS245,QUAG,0.12755573031921616,0,86,16
BS249,UMCA,7.547676350249479e-4,0,87,26
BS249,SESE,0.001639911365173872,0,87,24
BS249,SESE,0.017998184312415927,0,87,24
BS249,SESE,0.009142820020109696,0,87,24
BS249,LIDE,0.0023868250185648454,0,87,10
BS249,SESE,0.011179357457799277,0,87,24
BS249,SESE,0.0021559179585259954,0,87,24
BS249,SESE,3.141592653589793e-4,0,87,24
BS249,SESE,0.0021237166338267,0,87,24
BS249,SESE,0.003959192141686537,0,87,24
BS249,CEOL,0.0012566370614359172,0,87,6
BS249,LIDE,0.008078605508706153,0,87,10
BS249,UMCA,0.047311599964898886,0,87,26
BS249,CEOL,7.068583470577034e-4,0,87,6
BS249,LIDE,1.7671458676442585e-4,0,87,10
BS249,LIDE,5.6941366846315e-4,0,87,10
BS249,UMCA,0.04968428781652258,1,87,26
BS249,LIDE,9.628981483252716e-4,0,87,10
BS249,ARME,0.0042387938878560285,0,87,4
BS249,LIDE,1.7671458676442585e-4,1,87,10
BS249,ARME,0.002375829444277281,0,87,4
BS249,LIDE,0.0029766590392763287,0,87,10
BS249,LIDE,0.007130629925485433,0,87,10
BS249,SESE,0.0014639821765728435,0,87,24
BS249,LIDE,0.026409798642402595,0,87,10
BS249,SESE,3.830985316289864,0,87,24
BS249,SESE,1.8163384962104947,0,87,24
BS249,SESE,1.1833201428827655,0,87,24
BS249,SESE,0.9601162680305179,0,87,24
BS249,LIDE,0.001762433478663874,1,87,10
BS249,UMCA,0.017925142283219963,1,87,26
BS249,SESE,1.3273228961416876e-4,0,87,24
BS249,SESE,3.8013271108436504e-4,0,87,24
BS249,SESE,1.7671458676442585e-4,0,87,24
BS249,SESE,0.006998683034034662,0,87,24
BS249,SESE,0.0023334179434538185,0,87,24
BS249,SESE,3.8013271108436504e-4,0,87,24
BS249,UMCA,0.0018103427666311186,0,87,26
BS249,SESE,0.0014522012041218817,0,87,24
BS253,QUKE,0.2393139619798561,0,88,18
BS253,PIPO,0.0038484510006474965,0,88,13
BS253,ARME,6.157521601035993e-4,0,88,4
BS253,ARME,8.042477193189871e-4,0,88,4
BS253,ARME,6.291039288813562e-4,0,88,4
BS253,ARME,9.299114254625786e-4,0,88,4
BS253,ARME,1.1309733552923256e-4,0,88,4
BS253,ARME,7.547676350249479e-4,0,88,4
BS253,ARME,0.0013202543126711104,0,88,4
BS253,ARME,1.5707963267948965e-4,0,88,4
BS253,ARME,8.55298599939821e-4,0,88,4
BS253,ARME,0.003120386903178062,0,88,4
BS253,ARME,0.0037392806559352516,0,88,4
BS253,ARME,4.877322594698154e-4,0,88,4
BS253,ARME,3.141592653589793e-4,0,88,4
BS253,ARME,3.141592653589793e-4,0,88,4
BS253,ARME,8.042477193189871e-4,0,88,4
BS253,ARME,0.0011184069846779665,0,88,4
BS253,ARME,0.0016619025137490002,0,88,4
BS253,PIPO,0.0032169908772759484,0,88,13
BS253,ARME,0.005486791569494574,0,88,4
BS253,RHCA,2.835287369864788e-4,0,88,21
BS253,ARME,0.0012762720155208534,0,88,4
BS253,ARME,0.0032169908772759484,0,88,4
BS253,ARME,6.157521601035993e-4,0,88,4
BS253,ARME,0.0034628205024193493,0,88,4
BS253,ARME,5.105088062083413e-4,0,88,4
BS253,ARME,0.0015904312808798326,0,88,4
BS253,ARME,8.144578954431539e-4,0,88,4
BS253,ARME,0.0035256523554911454,0,88,4
BS253,ARME,0.0013202543126711104,0,88,4
BS253,ARME,0.0022776546738525996,0,88,4
BS253,ARME,0.0016619025137490002,0,88,4
BS253,ARME,0.0063617251235193305,0,88,4
BS253,ARME,0.0024630086404143973,0,88,4
BS253,ARME,0.006221138852271189,0,88,4
BS253,ARME,0.003421194399759284,0,88,4
BS253,ARME,1.916371518689774e-4,0,88,4
BS253,ARME,2.835287369864788e-4,0,88,4
BS253,ARME,9.621127501618741e-4,0,88,4
BS253,ARME,3.141592653589793e-4,0,88,4
BS253,ARME,0.012468981242097887,0,88,4
BS253,ARME,0.003959192141686537,0,88,4
BS253,ARME,4.1547562843725005e-4,0,88,4
BS253,UMCA,0.008421039107947441,1,88,26
BS253,ARME,0.004536459791783661,0,88,4
BS253,ARME,2.544690049407733e-4,0,88,4
BS253,UMCA,0.005541769440932395,1,88,26
BS253,UMCA,0.002642079421669016,1,88,26
BS253,ARME,0.0013854423602330987,0,88,4
BS253,ARME,0.016148571637614934,0,88,4
BS253,ARME,0.006082123377349841,0,88,4
BS253,ARME,0.008171282491987052,0,88,4
BS253,ARME,0.006108826914905353,0,88,4
BS253,ARME,0.0015904312808798326,0,88,4
BS253,ARME,0.003117245310524472,0,88,4
BS253,ARME,0.0011945906065275187,0,88,4
BS253,PIPO,0.0014522012041218817,0,88,13
BS253,ARME,0.0018857409903172736,0,88,4
BS253,ARME,0.004300840342764427,0,88,4
BS253,ARME,0.02169662426385451,0,88,4
BS253,ARME,0.013684777599037136,0,88,4
BS253,ARME,0.01119742161555742,0,88,4
BS253,ARME,0.004417864669110647,0,88,4
BS253,SAME,0.004071504079052372,0,88,23
BS253,ARME,0.002042820622996763,0,88,4
BS253,ARME,2.0106192982974677e-4,0,88,4
BS253,ARME,0.0015205308443374602,0,88,4
BS253,ARME,3.463605900582747e-4,0,88,4
BS253,ARME,6.60519855417254e-4,0,88,4
BS253,ARME,0.0014522012041218817,0,88,4
BS253,ARME,0.011689866264007618,0,88,4
BS253,ARME,1.7671458676442585e-4,0,88,4
BS253,ARME,0.0014522012041218817,0,88,4
BS253,ARME,0.014102609421964582,0,88,4
BS253,ARME,0.002375829444277281,0,88,4
BS253,ARME,0.001017876019763093,0,88,4
BS253,ARME,1.3273228961416876e-4,0,88,4
BS253,ARME,2.835287369864788e-4,0,88,4
BS253,ARME,0.0015904312808798326,0,88,4
BS253,ARME,0.0015904312808798326,0,88,4
BS253,ARME,0.008171282491987052,0,88,4
BS253,ARME,0.00708821842466197,0,88,4
BS253,ARME,9.503317777109126e-5,0,88,4
BS253,ARME,0.002997079391524663,0,88,4
BS253,ARME,9.0792027688745e-4,0,88,4
BS253,ARME,9.503317777109126e-5,0,88,4
BS253,ARME,0.0013854423602330987,0,88,4
BS253,ARME,0.0013854423602330987,0,88,4
BS253,ARME,0.008171282491987052,0,88,4
BS253,ARME,1.1309733552923256e-4,0,88,4
BS253,ARME,0.0025517586328783095,0,88,4
BS253,ARME,7.068583470577034e-4,0,88,4
BS253,ARME,3.3065262679032566e-4,0,88,4
BS253,ARME,8.042477193189871e-4,0,88,4
BS253,ARME,0.001963495408493621,0,88,4
BS253,UMCA,0.0032303426460537047,1,88,26
BS253,ARME,2.835287369864788e-4,0,88,4
BS253,ARME,0.009160884177867838,0,88,4
BS253,ARME,0.001017876019763093,0,88,4
BS253,ARME,0.01651299638543135,0,88,4
BS253,ARME,0.0032169908772759484,0,88,4
BS253,ARME,0.002375829444277281,0,88,4
BS253,ARME,3.8013271108436504e-4,0,88,4
BS253,ARME,0.0030190705400997917,0,88,4
BS253,ARME,0.0012566370614359172,0,88,4
BS253,ARME,0.1697308262954957,0,88,4
BS253,UMCA,0.026878681345950874,1,88,26
BS253,QUCH,0.01274858298826738,0,88,17
BS253,ARME,0.0013854423602330987,0,88,4
BS253,ARME,4.3746677701237866e-4,0,88,4
BS253,PIPO,0.005152997350050658,0,88,13
BS253,PIPO,9.621127501618741e-4,0,88,13
BS253,PIPO,0.012667686977437443,0,88,13
BS253,PIPO,0.005808804816487527,0,88,13
BS253,ARME,2.269800692218625e-4,0,88,4
BS253,PIPO,2.835287369864788e-4,0,88,13
BS253,ARME,0.45371587961490856,0,88,4
BS253,TODI,1.1309733552923256e-4,0,88,25
BS253,ARME,0.46451117737080644,0,88,4
BS253,ARME,0.001963495408493621,0,88,4
BS253,PIPO,7.547676350249479e-4,0,88,13
BS253,QUKE,0.2642079421669016,0,88,18
BS253,ARME,0.001809557368467721,0,88,4
BS253,ARME,9.503317777109126e-5,0,88,4
BS253,QUKE,0.2951282824616957,0,88,18
BS253,ARME,2.654645792283375e-4,0,88,4
BS253,QUKE,0.19478188611522074,0,88,18
BS259,UMCA,0.08896362076435577,1,89,26
BS259,UMCA,0.07180502708861172,1,89,26
BS259,UMCA,0.09359589913207392,1,89,26
BS259,QUPA,0.48649447196430096,1,89,20
BS259,UMCA,0.03783184413269169,1,89,26
BS259,UMCA,0.5272071565603345,1,89,26
BS259,UMCA,0.006052278247140736,1,89,26
BS259,QUPA,0.9314201753344654,1,89,20
BS259,UMCA,0.0018857409903172736,1,89,26
BS259,QUPA,1.1632445804281633,1,89,20
BS259,UMCA,0.029468924488835656,1,89,26
BS259,UMCA,0.03434624708353381,1,89,26
BS259,UMCA,0.22679392985713737,1,89,26
BS259,UMCA,0.012670828570091034,1,89,26
BS259,UMCA,0.24640610739533506,1,89,26
BS259,UMCA,0.0035445019114126843,1,89,26
BS259,UMCA,0.012867963509103793,1,89,26
BS259,UMCA,0.031140251780545428,1,89,26
BS259,UMCA,2.0106192982974677e-4,1,89,26
BS259,UMCA,0.0015904312808798326,1,89,26
BS260,QUPA,0.11702118475356622,1,90,20
BS260,SESE,0.0021174334485195207,0,90,24
BS260,SESE,0.0026546457922833754,0,90,24
BS260,SESE,0.003318307240354219,0,90,24
BS260,SESE,0.001901448953585222,0,90,24
BS260,SESE,0.009160884177867838,0,90,24
BS260,SESE,7.853981633974483e-5,0,90,24
BS260,SESE,0.003393705464040374,0,90,24
BS260,SESE,5.002986300841745e-4,0,90,24
BS260,UMCA,0.10178760197630929,1,90,26
BS260,QUPA,0.09294087706380043,0,90,20
BS260,SESE,4.3746677701237866e-4,0,90,24
BS260,SESE,3.8013271108436504e-4,0,90,24
BS260,SESE,4.1547562843725005e-4,0,90,24
BS260,SESE,9.621127501618741e-4,0,90,24
BS260,SESE,4.908738521234052e-4,0,90,24
BS260,SESE,1.1309733552923256e-4,0,90,24
BS260,SESE,3.141592653589793e-4,0,90,24
BS260,SESE,0.0010382963720114266,0,90,24
BS260,SESE,9.0792027688745e-4,0,90,24
BS260,SESE,4.3118359170519913e-4,0,90,24
BS260,SESE,9.621127501618741e-4,0,90,24
BS260,SESE,7.547676350249479e-4,0,90,24
BS260,QUPA,0.03905706526759171,0,90,20
BS260,SESE,0.0012566370614359172,0,90,24
BS260,QUPA,0.16909308298681702,1,90,20
BS260,QUPA,0.05227924334838775,0,90,20
BS260,SESE,0.1390798775707469,0,90,24
BS260,UMCA,0.14890049620586862,1,90,26
BS260,UMCA,0.23180084314879604,1,90,26
BS260,SESE,0.0015904312808798326,0,90,24
BS260,SESE,0.48086787952172166,0,90,24
BS260,SESE,0.0010752100856911068,0,90,24
BS260,SESE,7.068583470577034e-4,0,90,24
BS260,UMCA,0.5013989729110945,1,90,26
BS260,SESE,0.0014145020922788044,0,90,24
BS260,SESE,0.0056745017305465635,0,90,24
BS260,SESE,9.503317777109126e-5,0,90,24
BS260,SESE,0.010877764563054657,0,90,24
BS262,QUAG,0.0015904312808798326,1,91,16
BS262,TODI,8.042477193189871e-4,0,91,25
BS262,TODI,7.547676350249479e-4,0,91,25
BS262,ARME,1.3273228961416876e-4,0,91,4
BS262,ARME,1.3273228961416876e-4,0,91,4
BS262,ARME,4.0840704496667313e-4,0,91,4
BS262,QUAG,0.21978660744330533,0,91,16
BS262,QUCH,0.0010218030105800802,0,91,17
BS262,ARME,1.7671458676442585e-4,0,91,4
BS262,QUCH,0.0037887607402292906,0,91,17
BS262,QUCH,0.0013202543126711104,0,91,17
BS262,QUPA,1.3273228961416876e-4,0,91,20
BS262,QUPA,7.853981633974483e-5,0,91,20
BS262,QUAG,1.5393804002589983e-4,0,91,16
BS262,QUPA,1.3273228961416876e-4,0,91,20
BS262,ARME,3.212278488295564e-4,0,91,4
BS262,QUPA,2.544690049407733e-4,0,91,20
BS262,QUAG,2.0106192982974677e-4,0,91,16
BS262,QUAG,9.0792027688745e-4,0,91,16
BS262,UMCA,8.042477193189871e-4,0,91,26
BS262,QUPA,6.60519855417254e-4,0,91,20
BS262,ARME,0.16178888006722075,0,91,4
BS262,CEOL,0.0145267244301992,0,91,6
BS262,LOHI,1.5393804002589983e-4,0,91,11
BS262,CEOL,0.004536459791783661,0,91,6
BS262,CEOL,0.0011945906065275187,0,91,6
BS262,CEOL,0.0014522012041218817,0,91,6
BS262,CEOL,0.004778362426110075,0,91,6
BS262,CEOL,0.005944678698755285,0,91,6
BS262,CEOL,0.0030190705400997917,0,91,6
BS262,ARME,0.003318307240354219,0,91,4
BS262,ARME,0.024696845248032763,0,91,4
BS262,QUPA,7.547676350249479e-4,0,91,20
BS262,ARME,1.7671458676442585e-4,0,91,4
BS262,QUPA,0.0011341149479459152,0,91,20
BS262,QUPA,0.003117245310524472,0,91,20
BS262,QUPA,0.0027371125994401072,0,91,20
BS262,CEOL,0.006082123377349841,0,91,6
BS262,ARME,0.008903273580273473,0,91,4
BS262,CEOL,0.007697687399458391,0,91,6
BS262,QUCH,0.005026548245743669,0,91,17
BS262,UMCA,5.30929158456675e-4,0,91,26
BS262,QUPA,0.1555284713067797,1,91,20
BS262,QUAG,0.001809557368467721,0,91,16
BS262,QUPA,0.04486272849142564,0,91,20
BS262,ARME,1.3273228961416876e-4,0,91,4
BS262,QUPA,7.068583470577034e-4,0,91,20
BS262,QUAG,1.1309733552923256e-4,0,91,16
BS262,QUAG,0.001017876019763093,0,91,16
BS262,QUAG,0.009331315579325082,0,91,16
BS262,QUAG,0.03698361411622244,0,91,16
BS262,UMCA,1.5393804002589983e-4,1,91,26
BS262,UMCA,2.544690049407733e-4,1,91,26
BS267,SESE,1.1979089137678731,0,92,24
BS267,SESE,0.0018111281647945157,0,92,24
BS267,SESE,1.3540020863541355,0,92,24
BS267,SESE,0.14698962247432265,0,92,24
BS267,SESE,3.8013271108436504e-4,0,92,24
BS267,SESE,0.3111684691527618,0,92,24
BS267,SESE,0.3471915413151492,0,92,24
BS267,SESE,0.002375829444277281,0,92,24
BS267,SESE,0.004185386812745002,0,92,24
BS267,SESE,0.9301164143832256,0,92,24
BS267,SESE,0.008659014751456867,0,92,24
BS267,SESE,0.015020739874976197,0,92,24
BS267,SESE,0.0014522012041218817,0,92,24
BS267,QUPA,0.0038484510006474965,0,92,20
BS267,SESE,0.5728034469363734,0,92,24
BS267,UMCA,2.458296251434013e-4,1,92,26
BS267,SESE,0.46687286964814245,0,92,24
BS267,SESE,0.44651142226206375,0,92,24
BS267,UMCA,0.030624245187193307,1,92,26
BS267,SESE,0.608212337734984,0,92,24
BS267,MOCE,0.0014522012041218817,0,92,12
BS271,ARME,0.6216214405786686,0,93,4
BS271,QUCH,1.1309733552923256e-4,0,93,17
BS271,UMCA,0.00603578488570939,1,93,26
BS271,HEAR,0.0022902210444669595,0,93,8
BS271,UMCA,0.028952917895483536,1,93,26
BS271,QUCH,0.016741547250980007,0,93,17
BS271,UMCA,0.0018857409903172736,1,93,26
BS271,LIDE,3.141592653589793e-4,0,93,10
BS271,UMCA,0.11605278881809715,1,93,26
BS271,UMCA,0.10856166113561228,1,93,26
BS271,UMCA,0.012867963509103793,1,93,26
BS271,UMCA,0.06290175350833824,1,93,26
BS271,UMCA,0.04384799406431614,1,93,26
BS271,ARME,0.01651299638543135,0,93,4
BS271,UMCA,4.3118359170519913e-4,0,93,26
BS271,UMCA,7.107853378746906e-4,1,93,26
