BSPlotNumber,Species,basal_area,I,plotID,spID,basal_area_z
BS242,LIDE,9.621127501618741e-4,0,85,1,-0.17817075606144567
BS242,LIDE,1.7671458676442585e-4,1,85,1,-0.18149889376554323
BS242,LIDE,1.7671458676442585e-4,0,85,1,-0.18149889376554323
BS242,LIDE,0.0053862606045797,1,85,1,-0.15942335637426402
BS242,LIDE,0.0011341149479459152,1,85,1,-0.1774418939042483
BS242,LIDE,9.613273519984767e-4,1,85,1,-0.17817408419914976
BS242,LIDE,0.17435289448708974,1,85,1,0.5565755485967678
BS242,LIDE,2.544690049407733e-4,1,85,1,-0.18116940813283758
BS242,LIDE,0.2709466584088517,1,85,1,0.9658932204106162
BS242,LIDE,7.547676350249479e-4,1,85,1,-0.17904938441532742
BS242,LIDE,0.004161824867843079,1,85,1,-0.16461192305495215
BS242,LIDE,0.5542900414287687,1,85,1,2.166565491091674
BS245,QUAG,0.6404207310177499,0,86,2,2.531545712411534
BS245,QUAG,0.13854423602330987,0,86,2,0.40483576625384704
BS245,QUAG,0.10122290069682653,0,86,2,0.24668599069283437
BS245,QUAG,0.0804247719318987,0,86,2,0.15855357615062649
BS245,QUAG,0.2865258163780035,0,86,2,1.0319101599090958
BS245,QUAG,0.020611989400202632,0,86,2,-0.09490407884262843
BS245,QUAG,0.03835963169849478,0,86,2,-0.019698151143135487
BS245,QUAG,0.1728519985968372,0,86,2,0.5502154774442373
BS245,QUAG,0.028055207794720247,0,86,2,-0.06336331782089573
BS245,QUAG,0.033006357816777764,0,86,2,-0.042382737734264604
BS245,QUAG,3.094468763785946e-4,0,86,2,-0.18093643849355076
BS245,QUAG,0.0660519855417254,0,86,2,0.09764865616564085
BS245,QUAG,0.10694059932635994,0,86,2,0.27091483317866466
BS245,QUAG,0.09079202768874502,0,86,2,0.20248499384471447
BS245,QUAG,0.05432520556403811,0,86,2,0.04795623210576001
BS245,QUAG,0.22817465982839008,0,86,2,0.7846461691831664
BS245,QUAG,0.16259705477735673,0,86,2,0.5067599834418353
BS245,QUAG,0.042638480892684065,0,86,2,-0.0015664569312119592
BS245,QUAG,0.1281895466370779,0,86,2,0.3609575987630246
BS245,QUAG,0.22145165154970792,0,86,2,0.7561573104360912
BS245,QUAG,0.12882493375126647,0,86,2,0.36365006216563966
BS245,QUAG,0.029255296188391556,0,86,2,-0.0582779234090346
BS245,QUAG,0.12755573031921616,0,86,2,0.35827179163581785
BS249,UMCA,7.547676350249479e-4,0,87,4,-0.17904938441532742
BS249,LIDE,0.0023868250185648454,0,87,1,-0.17213351426621265
BS249,LIDE,0.008078605508706153,0,87,1,-0.14801450032461752
BS249,UMCA,0.047311599964898886,0,87,4,0.01823596240816863
BS249,LIDE,1.7671458676442585e-4,0,87,1,-0.18149889376554323
BS249,LIDE,5.6941366846315e-4,0,87,1,-0.17983482491349445
BS249,UMCA,0.04968428781652258,1,87,4,0.02829026641224741
BS249,LIDE,9.628981483252716e-4,0,87,1,-0.17816742792374157
BS249,LIDE,1.7671458676442585e-4,1,87,1,-0.18149889376554323
BS249,LIDE,0.0029766590392763287,0,87,1,-0.16963408285043538
BS249,LIDE,0.007130629925485433,0,87,1,-0.1520315625334633
BS249,LIDE,0.026409798642402595,0,87,1,-0.07033576631098014
BS249,LIDE,0.001762433478663874,1,87,1,-0.17477938374097024
BS249,UMCA,0.017925142283219963,1,87,4,-0.10628963792834623
BS249,UMCA,0.0018103427666311186,0,87,4,-0.17457636734102028
BS253,UMCA,0.008421039107947441,1,88,4,-0.14656343228563098
BS253,UMCA,0.005541769440932395,1,88,4,-0.15876438510885268
BS253,UMCA,0.002642079421669016,1,88,4,-0.17105186951238094
BS253,UMCA,0.0032303426460537047,1,88,4,-0.16855909437201186
BS253,UMCA,0.026878681345950874,1,88,4,-0.06834886810163388
BS259,UMCA,0.08896362076435577,1,89,4,0.19473708926957534
BS259,UMCA,0.07180502708861172,1,89,4,0.12202726484815567
BS259,UMCA,0.09359589913207392,1,89,4,0.21436644544834285
BS259,QUPA,0.48649447196430096,1,89,3,1.879280644473971
BS259,UMCA,0.03783184413269169,1,89,4,-0.021934659680289095
BS259,UMCA,0.5272071565603345,1,89,4,2.0518013186412767
BS259,UMCA,0.006052278247140736,1,89,4,-0.15660109560118926
BS259,QUPA,0.9314201753344654,1,89,3,3.7646606694321356
BS259,UMCA,0.0018857409903172736,1,89,4,-0.1742568661214269
BS259,QUPA,1.1632445804281633,1,89,3,4.7470204192752075
BS259,UMCA,0.029468924488835656,1,89,4,-0.057372669953520077
BS259,UMCA,0.03434624708353381,1,89,4,-0.03670493481107415
BS259,UMCA,0.22679392985713737,1,89,4,0.778795303099363
BS259,UMCA,0.012670828570091034,1,89,4,-0.12855487916875902
BS259,UMCA,0.24640610739533506,1,89,4,0.8619022297083835
BS259,UMCA,0.0035445019114126843,1,89,4,-0.16722783929037283
BS259,UMCA,0.012867963509103793,1,89,4,-0.12771951660503053
BS259,UMCA,0.031140251780545428,1,89,4,-0.050290392919200434
BS259,UMCA,2.0106192982974677e-4,1,89,4,-0.18139572149671623
BS259,UMCA,0.0015904312808798326,1,89,4,-0.1755082458981676
BS260,QUPA,0.11702118475356622,1,90,3,0.31363148061075713
BS260,UMCA,0.10178760197630929,1,90,4,0.24907892170208049
BS260,QUPA,0.09294087706380043,0,90,3,0.2115907786031254
BS260,QUPA,0.03905706526759171,0,90,3,-0.016742764861896874
BS260,QUPA,0.16909308298681702,1,90,3,0.5342870103924263
BS260,QUPA,0.05227924334838775,0,90,3,0.039286433386585815
BS260,UMCA,0.14890049620586862,1,90,4,0.4487205900200777
BS260,UMCA,0.23180084314879604,1,90,4,0.8000121809629848
BS260,UMCA,0.5013989729110945,1,90,4,1.9424387136846313
BS262,QUAG,0.0015904312808798326,1,91,2,-0.1755082458981676
BS262,QUAG,0.21978660744330533,0,91,2,0.7491016585034044
BS262,QUPA,1.3273228961416876e-4,0,91,3,-0.1816852694769727
BS262,QUPA,7.853981633974483e-5,0,91,3,-0.18191491097855542
BS262,QUAG,1.5393804002589983e-4,0,91,2,-0.18159540975896207
BS262,QUPA,1.3273228961416876e-4,0,91,3,-0.1816852694769727
BS262,QUPA,2.544690049407733e-4,0,91,3,-0.18116940813283758
BS262,QUAG,2.0106192982974677e-4,0,91,2,-0.18139572149671623
BS262,QUAG,9.0792027688745e-4,0,91,2,-0.1784003975630284
BS262,UMCA,8.042477193189871e-4,0,91,4,-0.17883971173996926
BS262,QUPA,6.60519855417254e-4,0,91,3,-0.17944876093981912
BS262,QUPA,7.547676350249479e-4,0,91,3,-0.17904938441532742
BS262,QUPA,0.0011341149479459152,0,91,3,-0.1774418939042483
BS262,QUPA,0.003117245310524472,0,91,3,-0.16903834620140193
BS262,QUPA,0.0027371125994401072,0,91,3,-0.17064916485018514
BS262,UMCA,5.30929158456675e-4,0,91,4,-0.17999790366099522
BS262,QUPA,0.1555284713067797,1,91,3,0.4768067441049571
BS262,QUAG,0.001809557368467721,0,91,2,-0.1745796954787244
BS262,QUPA,0.04486272849142564,0,91,3,0.007858829046792384
BS262,QUPA,7.068583470577034e-4,0,91,3,-0.17925240081527735
BS262,QUAG,1.1309733552923256e-4,0,91,2,-0.18176847291957512
BS262,QUAG,0.001017876019763093,0,91,2,-0.17793445828445473
BS262,QUAG,0.009331315579325082,0,91,2,-0.14270612068658192
BS262,QUAG,0.03698361411622244,0,91,2,-0.02552904840071449
BS262,UMCA,1.5393804002589983e-4,1,91,4,-0.18159540975896207
BS262,UMCA,2.544690049407733e-4,1,91,4,-0.18116940813283758
BS267,QUPA,0.0038484510006474965,0,92,3,-0.16593984999888706
BS267,UMCA,2.458296251434013e-4,1,92,4,-0.18120601764758265
BS267,UMCA,0.030624245187193307,1,92,4,-0.05247697939079253
BS271,UMCA,0.00603578488570939,1,93,4,-0.15667098649297534
BS271,UMCA,0.028952917895483536,1,93,4,-0.05955925642511217
BS271,UMCA,0.0018857409903172736,1,93,4,-0.1742568661214269
BS271,LIDE,3.141592653589793e-4,0,93,1,-0.18091646966732616
BS271,UMCA,0.11605278881809715,1,93,4,0.30952788682160476
BS271,UMCA,0.10856166113561228,1,93,4,0.2777841093999221
BS271,UMCA,0.012867963509103793,1,93,4,-0.12771951660503053
BS271,UMCA,0.06290175350833824,1,93,4,0.08429949583450551
BS271,UMCA,0.04384799406431614,1,93,4,0.0035588751330983136
BS271,UMCA,4.3118359170519913e-4,0,93,4,-0.18042057714941562
BS271,UMCA,7.107853378746906e-4,1,93,4,-0.17923576012675688
BS271,UMCA,0.018145839167134643,1,93,4,-0.10535443123349482
BS271,UMCA,0.029482276257613408,1,93,4,-0.05731609161255044
BS272,LIDE,0.03529893505573491,1,94,1,-0.03266790377600379
BS272,UMCA,3.141592653589793e-4,1,94,4,-0.18091646966732616
BS272,QUAG,0.14639586146279418,0,94,2,0.4381071588817106
BS272,QUAG,0.26238896002047307,0,94,2,0.929629831986769
BS272,QUAG,0.4312472089564342,0,94,2,1.645169453954635
BS272,LIDE,2.544690049407733e-4,0,94,1,-0.18116940813283758
BS272,QUAG,0.1359178645649088,0,94,2,0.3937064737713448
BS272,LIDE,7.068583470577034e-4,1,94,1,-0.17925240081527735
BS272,QUAG,0.032365472915445455,0,94,2,-0.04509849810080818
BS272,QUAG,0.09025874233579814,0,94,2,0.20022518834363218
BS272,QUAG,0.041909631397051235,0,94,2,-0.004654968720614501
BS272,QUAG,0.29290089327030056,0,94,2,1.0589246536532557
BS272,QUAG,0.14522012041218818,1,94,2,0.4331249367386764
BS272,UMCA,0.014031923587258813,1,94,4,-0.1227872165275579
BS272,QUAG,0.12910767709008952,0,94,2,0.36484819173911465
BS272,QUAG,0.20503918612919142,0,94,2,0.6866092168335641
BS272,UMCA,0.0018857409903172736,1,94,4,-0.1742568661214269
BS272,LIDE,0.018040595813239385,0,94,1,-0.1058004016858439
BS272,QUAG,0.01606060704331442,0,94,2,-0.11419063683787388
BS272,UMCA,3.8013271108436504e-4,1,94,4,-0.18063690610018196
BS272,LIDE,0.07258335666853857,1,94,1,0.12532544931291628
BS272,UMCA,3.8013271108436504e-4,1,94,4,-0.18063690610018196
BS272,QUAG,0.026590440219984003,0,94,2,-0.06957029463903772
BS273,QUAG,0.03835963169849478,0,95,2,-0.019698151143135487
BS273,LIDE,0.005606957488494384,1,95,1,-0.15848814967941258
BS273,UMCA,0.007238229473870884,1,95,4,-0.15157560766800193
BS273,QUAG,0.23413975887939373,0,95,2,0.8099233750457877
BS273,LIDE,9.503317777109126e-5,0,95,1,-0.1818450200867694
BS273,UMCA,0.0029939377988710725,1,95,4,-0.16956086382094523
BS273,QUAG,0.24723391705955594,0,95,2,0.8654100868485023
BS273,LIDE,0.16188312784682843,0,95,1,0.5037347062688106
BS273,QUAG,0.21565148611301774,0,95,2,0.7315790134913305
BS273,UMCA,0.015502974347302231,1,95,4,-0.11655361460778316
BS273,UMCA,9.503317777109126e-5,1,95,4,-0.1818450200867694
BS273,QUAG,0.046376976150455926,0,95,2,0.014275478540292527
BS273,QUAG,0.22061834409834324,0,95,2,0.7526261563320438
BS273,LIDE,7.547676350249479e-4,0,95,1,-0.17904938441532742
BS273,UMCA,9.503317777109126e-5,1,95,4,-0.1818450200867694
BS273,QUAG,0.11281537758857285,0,95,2,0.29580930320531457
BS273,QUAG,0.06469246132088441,0,95,2,0.09188764979984793
BS273,LIDE,2.544690049407733e-4,0,95,1,-0.18116940813283758
BS276,LIDE,2.269800692218625e-4,1,96,1,-0.18128589295248101
BS276,LIDE,1.5393804002589983e-4,1,96,1,-0.18159540975896207
BS276,LIDE,7.853981633974483e-5,1,96,1,-0.18191491097855542
BS276,LIDE,1.5393804002589983e-4,0,96,1,-0.18159540975896207
BS276,LIDE,7.853981633974483e-5,0,96,1,-0.18191491097855542
BS276,LIDE,3.966260725157114e-4,1,96,1,-0.1805670152083959
BS276,LIDE,5.725552611167399e-4,0,96,1,-0.17982151236267804
BS276,LIDE,7.359180791034091e-4,0,96,1,-0.17912925972022578
BS276,LIDE,9.0792027688745e-4,1,96,1,-0.1784003975630284
BS276,LIDE,4.5867252742410984e-4,0,96,1,-0.1803040923297722
BS276,LIDE,9.503317777109126e-5,1,96,1,-0.1818450200867694
BS276,LIDE,0.0015511613727099602,1,96,1,-0.17567465278337246
BS276,LIDE,9.503317777109126e-5,1,96,1,-0.1818450200867694
BS276,LIDE,3.141592653589793e-4,0,96,1,-0.18091646966732616
BS276,LIDE,3.141592653589793e-4,1,96,1,-0.18091646966732616
BS276,LIDE,0.0075429639612690945,1,96,1,-0.1502842902388121
BS276,LIDE,0.0010752100856911068,1,96,1,-0.1776915042320556
BS276,LIDE,4.6574111089468686e-4,1,96,1,-0.18027413909043533
BS276,LIDE,0.0016147786239451534,1,96,1,-0.17540507362934057
BS276,LIDE,8.081747101359742e-4,1,96,1,-0.1788230710514488
BS276,LIDE,4.908738521234052e-4,1,96,1,-0.18016763868390423
BS276,LIDE,0.0013084733402201488,1,96,1,-0.17670304733393863
BS276,LIDE,0.0038013271108436495,1,96,1,-0.16613953826113295
BS276,LIDE,0.0036316811075498,1,96,1,-0.166858416005218
BS276,LIDE,6.636614480708438e-4,1,96,1,-0.17943544838900272
BS276,LIDE,0.0025517586328783095,1,96,1,-0.17143460534835217
BS276,LIDE,0.11034922735550488,1,96,1,0.2853589508144482
BS276,LIDE,0.2863106172812326,1,96,1,1.030998250178173
BS276,LIDE,0.011309733552923255,1,96,1,-0.1343225418099601
BS276,LIDE,2.544690049407733e-4,1,96,1,-0.18116940813283758
BS276,QUPA,4.5238934211693025e-4,0,96,3,-0.180330717431405
BS276,LIDE,1.1309733552923256e-4,1,96,1,-0.18176847291957512
BS276,LIDE,2.544690049407733e-4,1,96,1,-0.18116940813283758
BS276,LIDE,0.02350618163232223,1,96,1,-0.08263989140302887
BS276,LIDE,0.0014145020922788044,1,96,1,-0.17625374874388544
BS276,LIDE,0.04047078196170711,1,96,1,-0.010752116994521268
BS276,LIDE,0.015393804002589986,1,96,1,-0.11701622574865271
BS276,LIDE,0.03529893505573491,0,96,1,-0.03266790377600379
BS276,LIDE,0.0017349445429449635,0,96,1,-0.17489586856061365
BS277,LIDE,2.552544031041707e-4,1,97,1,-0.18116607999513348
BS277,LIDE,0.015282277463387547,0,97,1,-0.11748882130263458
BS277,LIDE,4.5238934211693025e-4,0,97,1,-0.180330717431405
BS277,LIDE,0.022235407403945157,0,97,1,-0.08802481820825875
BS277,LIDE,9.503317777109126e-5,1,97,1,-0.1818450200867694
BS277,LIDE,0.37092391761852983,1,97,1,1.3895485094537168
BS277,LIDE,6.60519855417254e-4,1,97,1,-0.17944876093981912
BS277,LIDE,4.940154447769948e-4,1,97,1,-0.18015432613308782
BS277,LIDE,0.002071094956879071,0,97,1,-0.17347142562325987
BS277,LIDE,9.503317777109126e-5,0,97,1,-0.1818450200867694
BS277,LIDE,1.7671458676442585e-4,0,97,1,-0.18149889376554323
BS277,LIDE,4.0840704496667313e-4,0,97,1,-0.18051709314283443
BS277,LIDE,9.503317777109126e-5,0,97,1,-0.1818450200867694
BS277,LIDE,2.269800692218625e-4,0,97,1,-0.18128589295248101
BS277,LIDE,0.09408520218787055,0,97,1,0.2164398752379957
BS277,LIDE,0.0019242255003237485,0,97,1,-0.17409378737392614
BS277,LIDE,0.0038900771033075613,0,97,1,-0.1657634587005699
BS277,LIDE,3.141592653589793e-4,0,97,1,-0.18091646966732616
BS277,LIDE,6.157521601035993e-4,1,97,1,-0.17963846478895268
BS277,LIDE,1.3273228961416876e-4,0,97,1,-0.1816852694769727
BS277,LIDE,0.3548381778339868,0,97,1,1.3213849211360948
BS277,LIDE,0.003520154568347363,0,97,1,-0.16733101155919988
BS277,LIDE,3.141592653589793e-4,1,97,1,-0.18091646966732616
BS277,LIDE,9.503317777109126e-5,0,97,1,-0.1818450200867694
BS277,LIDE,3.8013271108436504e-4,0,97,1,-0.18063690610018196
BS277,LIDE,0.0010092366399657208,1,97,1,-0.1779710677991998
BS277,LIDE,0.001017876019763093,0,97,1,-0.17793445828445473
BS277,LIDE,3.8013271108436504e-4,0,97,1,-0.18063690610018196
BS277,LIDE,8.144578954431539e-4,0,97,1,-0.178796445949816
BS277,LIDE,8.395906366718722e-4,0,97,1,-0.1786899455432849
BS277,LIDE,0.0015684401323047042,0,97,1,-0.17560143375388232
BS277,LIDE,6.60519855417254e-4,0,97,1,-0.17944876093981912
BS277,LIDE,0.0014388494353441252,0,97,1,-0.1761505764750584
BS277,LIDE,0.0038492363988108943,0,97,1,-0.165936521861183
BS277,LIDE,8.042477193189871e-4,0,97,1,-0.17883971173996926
BS277,LIDE,1.5393804002589983e-4,0,97,1,-0.18159540975896207
BS277,LIDE,0.004166537256823463,0,97,1,-0.16459195422872755
BS277,LIDE,0.002042820622996763,0,97,1,-0.17359123858060738
BS277,LIDE,0.0015409511965857933,0,97,1,-0.17571791857352576
BS277,LIDE,9.393362034233481e-4,0,97,1,-0.1782672720548645
BS277,LIDE,0.17967553784043427,1,97,1,0.5791303378174372
BS277,LIDE,0.0012566370614359172,0,97,1,-0.17692270442240907
BS277,LIDE,0.008878926237208153,0,97,1,-0.14462312800414212
BS277,LIDE,3.141592653589793e-4,0,97,1,-0.18091646966732616
BS277,LIDE,2.898119222936584e-4,0,97,1,-0.1810196419361532
BS277,LIDE,1.7671458676442585e-4,0,97,1,-0.18149889376554323
BS277,LIDE,2.544690049407733e-4,0,97,1,-0.18116940813283758
BS277,LIDE,0.004348749630731671,0,97,1,-0.16381982628137692
BS278,UMCA,0.14861696746888214,0,98,4,0.44751913230889845
BS278,UMCA,3.463605900582747e-4,0,98,4,-0.18078001602145816
BS278,LIDE,0.2893563913588879,1,98,1,1.0439047681946636
BS278,LIDE,0.0013854423602330987,0,98,1,-0.17637688983893707
BS278,UMCA,0.23881601954426213,0,98,4,0.8297391069359846
BS278,LIDE,0.16045998637475228,0,98,1,0.49770412074898585
BS278,LIDE,0.0017349445429449635,0,98,1,-0.17489586856061365
BS278,LIDE,0.2175505788721128,0,98,1,0.7396264504598385
BS278,LIDE,0.2656373668242849,0,98,1,0.9433950095309165
BS278,LIDE,0.0010854202618152736,0,98,1,-0.17764823844190233
BS283,LIDE,0.10940360796677433,1,99,1,0.28135187301871456
BS283,LIDE,0.001650121541298039,1,99,1,-0.1752553074326562
BS283,LIDE,0.0017286613576377836,1,99,1,-0.1749224936622464
BS283,LIDE,0.017671458676442587,1,99,1,-0.10736462640676975
BS283,LIDE,0.33228311337753885,1,99,1,1.2258074625498205
BS283,LIDE,0.04154756284372501,0,99,1,-0.0061892402022034896
BS283,LIDE,2.835287369864788e-4,1,99,1,-0.18104626703778598
BS283,LIDE,5.92190215201676e-4,1,99,1,-0.1797383089200756
BS283,LIDE,0.0022273891913951634,1,99,1,-0.17280912622014447
BS283,LIDE,4.908738521234052e-4,1,99,1,-0.18016763868390423
BS283,LIDE,6.510950774564847e-4,0,99,1,-0.17948869859226832
BS283,LIDE,0.002375829444277281,0,99,1,-0.17218010819407
BS283,LIDE,0.027759112687119416,0,99,1,-0.06461802573534048
BS283,LIDE,0.004435928826868787,0,99,1,-0.1634504029962221
BS283,LIDE,0.006647610054996001,0,99,1,-0.15407836722148333
BS283,LIDE,6.157521601035993e-4,0,99,1,-0.17963846478895268
BS283,LIDE,3.8013271108436504e-4,0,99,1,-0.18063690610018196
BS283,LIDE,0.002375829444277281,0,99,1,-0.17218010819407
BS283,LIDE,0.4656625710783471,0,99,1,1.791005120010487
BS283,LIDE,5.568472978487908e-4,1,99,1,-0.17988807511676
BS283,LIDE,0.13717450162634473,0,99,1,0.3990314940979009
BS283,LIDE,0.12692348479768126,0,99,1,0.3555926407840195
BS283,LIDE,0.023531314373550945,1,99,1,-0.08253339099649776
BS283,LIDE,0.012629987865594366,0,99,1,-0.1287279423293721
BS283,LIDE,0.0193592793295837,0,99,1,-0.10021245848066407
BS283,LIDE,0.037668481314705016,0,99,1,-0.0226269123227414
BS283,LIDE,0.0013925109437036755,0,99,1,-0.17634693659960018
BS283,LIDE,0.013684777599037136,1,99,1,-0.12425825339276907
BS283,LIDE,0.01186815164709884,1,99,1,-0.13195623590234673
BS283,LIDE,0.0011341149479459152,1,99,1,-0.1774418939042483
BS283,LIDE,0.003959192141686537,1,99,1,-0.1654705825826093
BS283,LIDE,9.503317777109126e-5,1,99,1,-0.1818450200867694
BS283,LIDE,1.7671458676442585e-4,0,99,1,-0.18149889376554323
BS283,LIDE,7.853981633974483e-5,0,99,1,-0.18191491097855542
BS283,LIDE,0.0014977542975989338,1,99,1,-0.17590096614725112
BS283,LIDE,4.908738521234052e-4,0,99,1,-0.18016763868390423
BS293,UMCA,0.00708821842466197,0,100,4,-0.15221128196948458
BS293,UMCA,0.0017247343668207965,1,100,4,-0.1749391343507669
BS293,UMCA,0.0012566370614359172,1,100,4,-0.17692270442240907
BS293,UMCA,0.012064501187948202,1,100,4,-0.13112420147632234
BS293,UMCA,0.024328493509399363,0,100,4,-0.07915533122683868
BS293,UMCA,0.00708821842466197,1,100,4,-0.15221128196948458
BS293,UMCA,0.0017349445429449635,1,100,4,-0.17489586856061365
BS293,QUAG,0.18857409903172734,1,100,2,0.6168381380048626
BS293,UMCA,0.008824733763933728,1,100,4,-0.14485276950572484
BS293,UMCA,0.0015205308443374602,1,100,4,-0.17580445015383228
BS293,UMCA,0.002042820622996763,1,100,4,-0.17359123858060738
BS293,UMCA,0.02138246499849553,0,100,4,-0.09163917575490871
BS293,LIDE,0.005944678698755285,1,100,1,-0.15705705046665064
BS293,UMCA,0.005152997350050658,1,100,4,-0.16041181327238102
BS293,UMCA,9.621127501618741e-4,1,100,4,-0.17817075606144567
BS293,UMCA,0.1200724566183653,0,100,4,0.32656129559117625
BS293,UMCA,0.0035256523554911454,1,100,4,-0.16730771459527116
BS293,UMCA,0.0030190705400997917,1,100,4,-0.1694543634144141
BS293,UMCA,0.0660519855417254,0,100,4,0.09764865616564085
BS293,UMCA,0.0029224665660019045,1,100,4,-0.16986372435201813
BS293,UMCA,0.0036316811075498,1,100,4,-0.166858416005218
BS293,UMCA,0.0028274333882308137,1,100,4,-0.17026642901421393
BS293,UMCA,0.0038484510006474965,1,100,4,-0.16593984999888706
BS293,UMCA,0.05350210828879758,0,100,4,0.044468343791865754
BS293,UMCA,0.023098559985518952,1,100,4,-0.08436719487145551
BS293,UMCA,0.003421194399759284,1,100,4,-0.16775035690991616
BS293,UMCA,0.004417864669110647,1,100,4,-0.1635269501634163
BS293,UMCA,0.00679290871522453,1,100,4,-0.15346266174622525
BS293,UMCA,7.547676350249479e-4,1,100,4,-0.17904938441532742
BS293,UMCA,0.014102609421964582,1,100,4,-0.12248768413418913
BS293,UMCA,0.041909631397051235,1,100,4,-0.004654968720614501
BS293,UMCA,0.02688025214227767,1,100,4,-0.06834221182622567
BS293,UMCA,0.03698361411622244,1,100,4,-0.02552904840071449
BS293,UMCA,0.02717163486089812,1,100,4,-0.06710747273800549
BS293,UMCA,9.621127501618741e-4,1,100,4,-0.17817075606144567
BS293,UMCA,0.18095573684677208,1,100,4,0.584555202275116
BS293,LIDE,2.544690049407733e-4,1,100,1,-0.18116940813283758
BS293,LIDE,0.08143322317370104,1,100,1,0.16282690496268784
BS293,UMCA,0.033006357816777764,1,100,4,-0.042382737734264604
BS293,LIDE,0.24630086404143978,1,100,1,0.8614562592560343
BS293,LIDE,2.0106192982974677e-4,1,100,1,-0.18139572149671623
BS293,UMCA,0.031730871199420314,1,100,4,-0.047787633365719034
BS293,UMCA,0.033006357816777764,1,100,4,-0.042382737734264604
BS293,QUAG,0.2560720025922675,1,100,2,0.9028616204327125
BS293,LIDE,0.20029616662043426,1,100,1,0.6665105932385189
BS293,UMCA,0.003634822700203391,1,100,4,-0.16684510345440162
BS293,UMCA,0.007853981633974483,1,100,4,-0.14896634770798942
BS293,UMCA,2.544690049407733e-4,1,100,4,-0.18116940813283758
BS293,LIDE,0.001009236639965721,1,100,1,-0.1779710677991998
BS293,QUAG,0.03905706526759171,0,100,2,-0.016742764861896874
BS293,QUAG,0.08244795760081053,1,100,2,0.16712685887638185
BS293,UMCA,0.00679290871522453,1,100,4,-0.15346266174622525
BS293,UMCA,0.003117245310524472,1,100,4,-0.16903834620140193
BS293,UMCA,0.0012566370614359172,1,100,4,-0.17692270442240907
BS293,UMCA,0.0015205308443374602,1,100,4,-0.17580445015383228
BS293,UMCA,0.053092915845667506,1,100,4,0.04273438404803089
BS293,UMCA,0.17736175485106537,1,100,4,0.5693256441411657
BS293,UMCA,0.010207034531513238,1,100,4,-0.1389952471465131
BS293,UMCA,0.01651299638543135,1,100,4,-0.11227362952031368
BS293,UMCA,0.006221138852271189,1,100,4,-0.15588554599480828
BS293,UMCA,0.004656625710783471,1,100,4,-0.16251519630137068
BS294,LIDE,3.1101767270538946e-4,0,101,1,-0.18092978221814257
BS294,LIDE,0.001270774228377071,1,101,1,-0.17686279794373533
BS294,LIDE,8.55298599939821e-4,1,101,1,-0.17862338278920292
BS294,LIDE,4.1547562843725005e-4,1,101,1,-0.18048713990349757
BS294,LIDE,0.026535462348546188,1,101,1,-0.06980326427832452
BS294,LIDE,6.67588438887831e-4,1,101,1,-0.17941880770048224
BS294,LIDE,0.0013233959053247,1,101,1,-0.17663981271756077
BS294,LIDE,3.141592653589793e-4,1,101,1,-0.18091646966732616
BS294,LIDE,1.1309733552923256e-4,1,101,1,-0.18176847291957512
BS294,LIDE,7.068583470577034e-4,1,101,1,-0.17925240081527735
BS294,LIDE,0.0025517586328783095,1,101,1,-0.17143460534835217
BS294,LIDE,4.908738521234052e-4,1,101,1,-0.18016763868390423
BS294,LIDE,0.0021237166338267,1,101,1,-0.17324844039708537
BS294,LIDE,0.012370806471673207,1,101,1,-0.12982622777172428
BS294,LIDE,1.1309733552923256e-4,1,101,1,-0.18176847291957512
BS294,LIDE,0.00073356188461321675,1,101,1,-0.17913924413333807
BS294,LIDE,8.55298599939821e-4,1,101,1,-0.17862338278920292
BS294,LIDE,2.544690049407733e-4,1,101,1,-0.18116940813283758
BS294,LIDE,5.30929158456675e-4,1,101,1,-0.17999790366099522
BS294,LIDE,5.725552611167399e-4,1,101,1,-0.17982151236267804
BS294,LIDE,7.068583470577034e-4,1,101,1,-0.17925240081527735
BS294,LIDE,0.002119004244846316,1,101,1,-0.17326840922330994
BS294,LIDE,0.007238229473870884,1,101,1,-0.15157560766800193
BS294,LIDE,1.1309733552923256e-4,1,101,1,-0.18176847291957512
BS294,LIDE,2.835287369864788e-4,1,101,1,-0.18104626703778598
BS294,LIDE,0.0022313161822121504,1,101,1,-0.17279248553162396
BS294,LIDE,3.141592653589793e-4,1,101,1,-0.18091646966732616
BS294,LIDE,4.1547562843725005e-4,1,101,1,-0.18048713990349757
BS294,LIDE,0.004901669937763475,1,101,1,-0.16147681733769223
BS294,LIDE,8.55298599939821e-4,1,101,1,-0.17862338278920292
BS294,LIDE,7.853981633974483e-5,1,101,1,-0.18191491097855542
BS294,LIDE,4.908738521234052e-4,1,101,1,-0.18016763868390423
BS294,LIDE,1.7671458676442585e-4,1,101,1,-0.18149889376554323
BS294,LIDE,0.0010752100856911068,1,101,1,-0.1776915042320556
BS294,LIDE,1.7671458676442585e-4,1,101,1,-0.18149889376554323
BS294,LIDE,7.853981633974483e-5,1,101,1,-0.18191491097855542
BS294,LIDE,2.835287369864788e-4,1,101,1,-0.18104626703778598
BS294,LIDE,3.141592653589793e-4,1,101,1,-0.18091646966732616
BS294,LIDE,6.157521601035993e-4,1,101,1,-0.17963846478895268
BS294,LIDE,6.157521601035993e-4,1,101,1,-0.17963846478895268
BS294,LIDE,3.141592653589793e-4,1,101,1,-0.18091646966732616
BS294,UMCA,0.2625758847833617,0,101,4,0.9304219287603442
